bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	
4640	58	1	6	217	5105129	25421471	584118	9673	8423667	349830	154576	4681725	3091	8985	5257800	333750	155395	3250801	2382	
4640	58	2	6	351	10523989	19720584	1332873	13621	4515644	365822	517416	4814022	541784	10230	8203874	356039	541961	3525719	2539	
4640	58	3	6	299	7904276	19208921	437058	29419	3944239	849110	632437	3182779	438980	6906	4740094	1133789	3755456	18753381	3262	
4640	58	4	6	440	8717089	13667977	445599	16309	3753123	676337	927737	3916360	2966	26525	2838190	220821	898731	2978800	1965	
4640	58	5	6	412	10826477	18793168	465243	974349	5619286	16852398	1522003	4362270	20089625	980174	3528188	21866343	1125710	4865528	23328159	
4640	58	6	6	427	10832472	15252291	479402	982055	4040469	20842045	713847	2784120	17851070	1104920	4393476	24203875	1156518	4781393	20140271	
4640	58	7	6	311	13120674	16353082	539977	1359066	5051178	19316540	1314719	4378407	20649560	1154164	4181222	20477583	1309138	3468568	18759577	
4640	58	8	6	344	12112728	15453659	517443	1354940	4608784	20148386	1353941	9577039	22731486	1100506	5190047	20650517	1121695	3058314	19831021	
4640	58	9	6	299	30609184	18244257	545388	1425408	14502392	22522098	1819513	5549577	36254389	1492188	4220444	21545210	1471934	3736917	16946443	
4640	58	10	6	441	16152923	20853402	452529	1817006	6366869	22088815	2186881	6864271	22066146	1635526	5009337	19721475	1680193	4221626	18579333	
4720	59	1	6	260	6112898	16416667	519169	10609	4105548	462052	155571	3617735	2212	7550	3440982	204502	151702	3398612	2446	
4720	59	2	6	331	8416277	18905577	630241	15638	5321112	557514	338621	3501206	307198	8488	3812373	500424	346040	3295234	2125	
4720	59	3	6	274	8644997	21789680	939821	10236	5139140	241616	638343	3530360	2534	19996	3590201	475253	558230	3525149	255944	
4720	59	4	6	287	9669484	16485925	441310	70591	4471989	636562	960422	3042660	290549	18718	2996709	497128	9193051	12250914	336026	
4720	59	5	6	297	12594923	16675391	503325	970580	5480005	20618503	1044852	4556306	20094124	878380	4426187	16328864	938118	4300267	17906568	
4720	59	6	6	645	12316234	25377808	583612	1333110	5913323	16043480	1167092	3675422	17282922	1091833	3683592	18675230	1202960	4383567	20821134	
4720	59	7	6	320	11078924	14911239	417160	1240405	3962562	21039168	1214913	4199512	24986019	1258532	4193466	18312491	1350420	4514158	21251479	
4720	59	8	6	496	11306451	14677624	394075	1637492	4040990	17495990	1346051	3962823	17488464	1421690	3407009	18431234	1429972	3958763	20043942	
4720	59	9	6	362	12660549	28754669	501305	920625	3380515	18122195	1754244	5726861	32893865	1548585	5663261	24485009	1652453	18247024	31556585	
4720	59	10	6	343	23523173	19713230	489818	1570997	4999733	21604883	1574041	4046838	21471431	1519566	12331993	14875173	1528291	12533032	24783755	
4800	60	1	6	455	11800256	52917273	485421	9864	4788814	383282	184575	10651903	3581	9657	3750315	268159	160312	3316057	2475	
4800	60	2	6	443	7042557	87688797	1001971	18504	5830831	1142081	649012	3371757	270183	6894	3473311	239490	354531	4809235	1981	
4800	60	3	6	821	8350981	38955306	1452243	24160	4467753	574899	1031735	10621698	768066	10177	4358292	291416	553869	3115746	2172	
4800	60	4	6	330	12029197	26750702	522434	26325	4429321	517860	1062361	3700297	198585	10880	3550779	291642	963383	3623598	2466	
4800	60	5	6	567	10540482	34129911	880825	1639198	5865249	19545302	1109217	4990931	23377755	1455286	4930395	22849930	1204713	4573265	23304231	
4800	60	6	6	301	12130028	18043966	493661	1102923	5167289	20202560	1201012	5836852	22727947	1144034	4888229	20529734	1364472	4487370	25603868	
4800	60	7	6	261	10617626	18944850	435198	1295372	4448690	21963224	1291649	4525348	23406153	1238536	4323662	19065665	1194655	4205822	22161085	
4800	60	8	6	462	19244676	25983757	512532	1319061	5401432	19950496	1191521	4714849	23186629	1318182	4859111	19451222	2102710	8021953	21770019	
4800	60	9	6	335	13268743	45565767	296106	1566634	6014676	29614567	1355225	3604194	25276113	2398473	4356901	16171054	1494820	4075634	21408024	
4800	60	10	6	373	30450532	22680670	666948	2032273	6492030	47105991	5079541	7779721	75971963	3754039	20688247	20397014	2426913	10503698	19470047	
80	1	1	7	292	245663	337178	12283	5189	1635574	6299	8635	33903	859	9827	38558	967	1098	466901	1472	
80	1	2	7	328	153760	215685	7232	3829	29450	11446	4874	33908	520	1778	37777	3302	3768	38325	434	
80	1	3	7	181	150135	248174	401547	288483	303378	8303	293435	250915	1221	29407	147891	22410	15447	705012	6698	
80	1	4	7	3540	1201162	4565183	226053	905130	2297605	9634	19970	1200570	4710	9037	50738	3435	11872	46205	590	
80	1	5	7	620	169111	204672	3677	17039	1348303	11998	22953	55054	4327	13758	43473	5067	12109	33701	5078	
80	1	6	7	352	186701	217311	11372	8107	51864	3998	6070	115951	4911	11385	271302	2655	7147	1115223	6567	
80	1	7	7	291	849215	200229	10936	16003	56786	7000	10965	115695	6245	9444	60275	17970	9842	49155	6305	
80	1	8	7	280	300202	1289180	12499	43145	66804	5946	20904	64728	5896	12504	75189	507	10560	140860	1004	
80	1	9	7	311	220528	231346	5986	11616	35894	2555	8210	27612	1574	6409	29334	1485	6226	22289	1438	
80	1	10	7	287	196824	167084	8169	10348	32424	748	8270	28522	290	11353	50478	6143	8968	51332	6124	
160	2	1	7	184	189307	489507	19696	4647	105386	7959	85087	116011	807	2846	64091	4721	15718	112561	682	
160	2	2	7	239	377530	573593	14456	6100	104331	10003	16112	560116	7541	115847	482249	1084	6748	234301	968	
160	2	3	7	226	640456	375457	12492	12237	75865	9779	22963	79880	16473	2169	71746	7097	13466	73052	516	
160	2	4	7	268	1737484	1094237	67729	8387	239868	7248	21649	82466	751	5352	126614	5380	11793	122594	670	
160	2	5	7	349	367441	446680	11373	19816	76260	15772	11259	70001	10165	13551	72800	10171	11362	75302	6816	
160	2	6	7	220	357189	488446	15193	34783	110810	22122	21618	100308	13866	26160	85483	11536	9904	85147	17699	
160	2	7	7	277	357767	492925	27082	31852	106276	20764	18950	110405	13130	16042	73771	4126	7448	58731	5512	
160	2	8	7	402	440479	465158	68046	33460	107026	13770	20208	96323	12163	32403	106248	19136	31612	114038	21082	
160	2	9	7	125	432328	2797066	94802	348944	1006762	15660	33007	110102	13627	46433	102869	16862	29872	94255	17034	
160	2	10	7	300	435926	506870	20429	36584	99812	13305	31411	96112	14480	23371	79264	15298	17853	119540	8576	
240	3	1	7	207	263689	745458	15623	3959	151560	11456	10220	117210	533	1749	110094	16622	3428	117850	592	
240	3	2	7	288	413064	1333391	25024	5854	141423	12342	13287	149221	611	2947	127281	153608	142386	1052731	11888	
240	3	3	7	578	2794705	1761046	75531	11590	164180	12421	41195	114935	7131	16602	186247	29161	27044	139798	30728	
240	3	4	7	348	470846	799562	26266	5912	139600	7656	36548	117403	623	4272	112104	6621	23430	112556	575	
240	3	5	7	359	559603	4743694	46735	43185	215544	47699	24072	185757	40334	41864	195902	21188	22885	238762	26687	
240	3	6	7	297	526649	703523	24358	34600	233148	35575	24189	151494	35000	24909	137326	16938	18197	167359	24737	
240	3	7	7	500	693531	474644	11651	34841	104603	23243	19635	110793	19196	33144	120964	41577	26439	215639	35885	
240	3	8	7	265	572787	842453	20889	65207	186132	64483	101213	478495	30032	40533	189587	27181	31154	114460	20646	
240	3	9	7	263	651643	778523	27406	62840	187214	37216	45162	206393	26507	48467	139355	36903	33739	177428	27824	
240	3	10	7	252	4016112	498225	25404	54182	326194	221880	47426	179878	34127	43675	190826	19769	31136	137767	21741	
320	4	1	7	560	468647	1750914	34563	7898	244066	20308	14586	150134	742	1948	203938	12406	18299	148729	583	
320	4	2	7	824	501015	1027120	37344	10858	179924	18109	14826	1366224	33569	5825	1413017	16120	36052	967925	1496	
320	4	3	7	230	475549	1274026	31109	11715	237221	11411	39210	840786	1501	5209	159243	21560	28451	199349	1070	
320	4	4	7	226	685906	907795	37188	14898	206802	23175	40373	169347	14751	29411	198467	28171	31964	173984	24496	
320	4	5	7	268	1017218	1220442	37584	43797	237176	56656	29652	207314	44630	26357	236082	57038	28372	214419	42372	
320	4	6	7	230	819282	939580	30057	40879	276226	38889	29549	202758	51086	54526	170370	28278	43240	156119	29816	
320	4	7	7	172	769322	3389401	233445	72947	1725491	126749	115407	418393	74072	51315	423514	26563	44837	1930457	43813	
320	4	8	7	342	1489395	2586974	38674	59336	403275	52733	59145	210970	60353	58741	224387	66478	49181	240877	120501	
320	4	9	7	245	923658	5165940	104829	797791	1845007	71746	115527	216174	48900	77917	1005816	51996	202362	428173	208248	
320	4	10	7	491	1138004	1302006	36878	89639	299853	77150	69281	289061	130255	86441	300665	64329	89611	267935	269008	
400	5	1	7	742	1000752	1278902	28674	5041	193142	15896	7038	137233	577	2445	145250	12337	12710	138596	672	
400	5	2	7	277	438407	1128048	39699	6472	210036	14470	23750	185346	614	3807	171986	21263	15759	1271107	40606	
400	5	3	7	294	6742571	1222434	37336	18151	242145	39108	48162	205504	18052	4445	172883	23004	23456	176670	724	
400	5	4	7	274	744533	13927803	49628	20667	278072	21633	63436	252804	12642	3406	4929344	20444	71278	2277273	50171	
400	5	5	7	364	11272070	42792419	56168	1009906	4523032	84774	122143	376429	123522	107818	265965	84471	91186	657079	122545	
400	5	6	7	320	985346	1236909	64743	100323	342084	120537	84448	287163	138100	91870	308375	55623	62989	253976	42301	
400	5	7	7	250	1003056	3323004	52072	101772	1117633	99634	91593	324288	110783	86551	817472	96056	84406	327867	97293	
400	5	8	7	258	2279563	4340564	36300	115687	1055003	82102	96805	305705	87251	80616	2407178	70328	79218	350705	62433	
400	5	9	7	265	1914223	4161200	46380	81777	289809	35081	76893	227212	44626	83874	2144192	73756	95016	1076731	534118	
400	5	10	7	368	6388219	14337349	1378404	878922	10332163	230801	124274	16306681	104337	125509	18328048	77138	1484234	4773008	162549	
480	6	1	7	314	9858861	53913555	42563	9241	6586741	45950	35820	2404833	1886	5937	5188023	24055	17627	3561598	2054	
480	6	2	7	350	12228643	28592568	26536	9228	229835	22833	35343	3400648	1765	7469	563045	23042	30547	155558	9919	
480	6	3	7	306	3233551	7385218	44595	13691	733805	11926	37053	185452	637	2671	638303	286767	57408	1459622	1434	
480	6	4	7	277	7926731	14243872	890611	31869	613074	44273	280298	2330996	24300	15270	254959	26373	67285	1293390	22116	
480	6	5	7	297	2297666	4013112	342439	112573	1849690	108814	632971	2298901	339454	178064	1766760	174280	67557	2135911	179456	
480	6	6	7	580	3426364	5328885	59226	78374	968076	153693	82239	680751	110608	115446	751098	143631	65562	400572	367254	
480	6	7	7	340	4615293	3139410	209848	191697	705784	76181	82212	191898	99627	124369	337848	83244	63604	388545	84657	
480	6	8	7	311	3044359	5211355	256394	135873	847039	88806	99200	331035	104371	214813	1217305	194485	178466	1393093	114744	
480	6	9	7	261	1951871	2529419	61061	132155	446032	146459	122873	414535	150817	120920	424111	136184	93366	445569	161075	
480	6	10	7	262	5058087	4797849	208496	200911	512574	220618	158323	1028556	103902	126631	639291	108140	119931	363964	717842	
560	7	1	7	288	648701	5603475	53881	7362	403299	24933	25963	272640	745	2771	286074	21429	15195	331029	697	
560	7	2	7	253	847612	1423727	72636	5528	336878	17584	37164	265053	735	2629	320127	27987	30147	332891	1127	
560	7	3	7	201	1389541	1507870	65349	8348	310358	24362	51484	288556	1084	4408	240837	30261	52907	239723	17682	
560	7	4	7	211	1394840	10526329	53187	24959	382165	31277	361412	292730	1420	14347	293627	28854	84675	271706	12462	
560	7	5	7	260	1183795	1774975	63463	95499	387979	119607	79312	354775	156993	68425	383946	134948	88769	451159	162919	
560	7	6	7	291	4680836	2424814	71669	363551	536021	181517	81506	366711	166524	87334	402622	164281	72417	373810	169395	
560	7	7	7	250	1227707	2454473	62982	97038	364590	69878	55341	226673	82198	58717	197205	44500	44345	194850	54645	
560	7	8	7	224	1216869	1740249	63154	121223	411117	121092	75039	245960	106184	60326	240298	60764	51668	545691	116035	
560	7	9	7	637	2113296	2322871	66618	136644	408354	112716	123561	401996	146960	137380	379674	190833	124663	383608	171524	
560	7	10	7	323	1699322	1481488	30513	145394	1557798	263038	221473	4248742	238817	212319	464660	170827	164435	565498	240977	
640	8	1	7	478	773397	2013279	75565	5899	329367	26880	35698	259002	810	3108	233488	28346	12543	250547	730	
640	8	2	7	524	793181	1813989	74057	9664	486333	75770	44548	309158	49192	15967	333518	39326	30219	337200	21727	
640	8	3	7	243	1217084	3742945	709938	535987	1902704	49160	178601	2855401	19010	10562	271863	20018	58558	241180	790	
640	8	4	7	282	1337779	2077940	64584	10623	463575	56836	80386	306145	18914	13723	293871	42770	96892	335069	31784	
640	8	5	7	253	1383195	1981679	61461	118256	598472	247926	106455	461633	263532	86944	500158	311485	216279	585628	199125	
640	8	6	7	1034	1292785	2187789	66201	133828	465878	194456	121595	322998	225734	120393	302409	235652	104299	292788	178164	
640	8	7	7	377	7475584	4537415	59374	153355	468607	229479	136666	400113	217672	128629	267257	183594	115473	284882	201628	
640	8	8	7	242	1611880	1701029	50614	128697	777827	207565	130449	398584	246817	125987	408698	310541	198861	449548	277505	
640	8	9	7	251	1708549	1648633	65569	164218	480901	164395	154070	432265	185136	153895	3044934	128967	613891	4464817	155859	
640	8	10	7	283	2200499	1719110	50987	131800	377038	131849	101616	353073	100606	149297	397606	213701	128157	425972	237985	
720	9	1	7	303	785819	2167021	45739	5302	4017371	68939	29333	1023465	1683	4874	688865	64251	18110	684392	1203	
720	9	2	7	301	1059362	2154185	58381	6299	447975	34972	47020	425609	1336	3283	325448	29387	31436	336264	841	
720	9	3	7	272	1160502	2483751	95742	23128	468062	107879	59149	671000	85388	5803	340876	27066	64169	282188	1023	
720	9	4	7	257	2419302	5964918	242859	51628	1177817	132008	279817	831308	67287	11911	880849	184133	324606	972745	1475	
720	9	5	7	369	1378757	2133767	83652	110484	454650	212811	106391	456789	221961	108211	424684	201230	86876	429868	198697	
720	9	6	7	270	1704250	3530715	74484	177410	852608	299615	143856	526112	326178	357571	914874	2208515	157277	1716624	425614	
720	9	7	7	638	1703988	5015034	62128	174497	532490	348611	143767	429050	360204	188454	514802	345382	137787	485989	345947	
720	9	8	7	533	3947116	1809018	77196	198831	1072114	402018	179947	1475193	506617	175556	505832	487249	158502	836482	442253	
720	9	9	7	424	2062980	2134142	102122	210220	504978	492655	204077	512549	404551	161997	511448	377266	169834	641818	362845	
720	9	10	7	229	2562959	2246078	86247	223148	652083	603726	200349	822931	575772	168424	535908	306256	169783	401153	401663	
800	10	1	7	333	1769081	2695287	96064	14820	519353	38473	19153	484649	1594	3010	408812	23903	27693	417945	1312	
800	10	2	7	324	1265744	3312549	62269	8175	630219	60944	48400	618415	25699	18524	560039	31843	61702	502137	1341	
800	10	3	7	293	2025044	2820337	60004	13673	475700	104100	123000	451330	25844	5273	446851	50102	80614	477925	26547	
800	10	4	7	218	1413727	2411198	172602	10264	753855	128072	223185	430370	1315	4333	442177	42717	115386	449133	1013	
800	10	5	7	296	2447320	2725325	61406	145946	752248	634416	121778	611484	560034	136442	724261	469622	237833	630117	371848	
800	10	6	7	298	1790325	2375075	73200	133889	733771	405546	117303	1099789	371005	293109	8120972	451060	215758	623648	483615	
800	10	7	7	611	2862446	2313367	70948	141441	778547	497389	136622	463572	453303	166816	396877	417502	150768	2365149	365402	
800	10	8	7	337	2495415	2287044	61282	351768	553979	241633	179149	502360	301865	272063	554841	472260	196325	691738	3251715	
800	10	9	7	299	2490946	2419769	64533	201101	650270	374695	188275	598713	414438	193649	698269	824309	193905	505969	223088	
800	10	10	7	462	1938561	6352122	84004	275375	764375	314395	210687	656771	231892	253423	1670860	389469	232471	626974	445367	
880	11	1	7	578	2607937	6969722	104788	9805	1275980	80666	34637	652455	2464	5535	593436	54843	27282	675978	2019	
880	11	2	7	400	1523551	3500710	211750	16615	1290052	136077	63958	2414926	99674	8187	583994	32352	59610	718141	2102	
880	11	3	7	759	3286096	3554609	68798	31073	2410423	186208	119500	2109977	30696	8205	465986	69359	98195	1072181	2233	
880	11	4	7	330	2014981	4305013	82967	23691	535920	55480	147315	457362	1608	9007	893147	72537	134555	479586	112781	
880	11	5	7	276	8932521	8202479	110214	212782	1277570	508666	19146069	2692358	444586	380144	1734335	1566490	213086	765494	508362	
880	11	6	7	313	2903908	4041952	118258	242097	963093	598187	196338	872025	595547	194421	728857	349778	176911	662780	511120	
880	11	7	7	670	2490914	4286825	513431	559849	865543	466321	207568	817539	584368	217472	799344	332987	131723	655172	297580	
880	11	8	7	312	2450959	2948800	115939	266389	893502	581425	220283	652883	498074	207918	631245	1078251	181148	623790	507726	
880	11	9	7	284	2569628	2663037	83744	340517	831526	523511	232172	5341456	665572	244042	1095085	568726	203785	1176462	657642	
880	11	10	7	299	2380447	2705661	128768	227195	690113	502270	206344	641301	542598	234319	996323	773976	227380	811158	735710	
960	12	1	7	328	1065147	2690686	102359	6153	627469	39187	31373	533694	1430	13441	508726	46464	24075	457225	1180	
960	12	2	7	321	1664914	3600643	145490	19760	628979	86515	69524	643436	102898	4550	4703447	47073	82643	581234	1458	
960	12	3	7	313	1823564	2419560	132794	18949	703100	122282	94055	872275	84744	6440	472279	28713	75017	534567	1442	
960	12	4	7	316	1690162	4795227	90385	12977	675352	52411	183817	907292	2023	8543	474983	54120	143030	474953	1227	
960	12	5	7	277	2120743	3374896	79343	176611	1029358	655031	168003	863836	631164	162688	755387	715811	153024	800456	806680	
960	12	6	7	292	2962916	3737694	141013	187780	791335	549500	154682	716304	502364	199515	728120	824262	191502	2609280	1314995	
960	12	7	7	300	2189569	2912520	59051	221626	578682	579447	204124	672822	625001	189816	714352	500965	172908	723243	501664	
960	12	8	7	551	3157953	2757659	95912	221081	643197	562112	222536	743589	485882	224498	691937	742784	1010795	692347	827631	
960	12	9	7	548	2516116	2751319	105783	269336	686631	719638	255687	725929	2794414	263948	665578	582724	225819	1105262	1159276	
960	12	10	7	268	2993988	7792877	198779	294645	1376526	841945	6579948	1234136	645658	328626	2563320	1661716	301472	890781	589849	
1040	13	1	7	654	1597143	4505825	100777	6794	625601	37333	26196	569303	1847	4297	875971	58797	31916	704554	10839	
1040	13	2	7	437	1460836	3779481	119222	15357	638390	92783	67591	529059	91081	35232	539665	114156	49466	584561	65673	
1040	13	3	7	431	1728875	2973878	127700	23591	647700	101878	118180	572951	36940	5819	527522	59483	93707	538557	10480	
1040	13	4	7	326	2038015	3034046	94495	10070	560837	54129	144318	521887	10226	15906	581920	77844	160874	503293	32778	
1040	13	5	7	325	2033660	3753528	107350	211384	1117372	787813	471298	2192819	920947	182363	2655428	1435461	233279	820230	933767	
1040	13	6	7	283	2575277	5400053	130135	265622	1202026	1249784	230043	850770	1444113	205392	1624750	575380	193973	793815	780502	
1040	13	7	7	333	2966929	3160282	124761	236926	1073649	1190758	221590	1168428	883619	208958	541004	9241665	236708	721983	633184	
1040	13	8	7	4174	2819615	3052554	86075	254615	980559	934382	231580	763564	925384	279747	897728	1110380	286260	845856	1233201	
1040	13	9	7	376	3232284	3777524	89979	309617	1234670	812252	300999	807963	1093518	261717	844763	742371	225561	791818	1002183	
1040	13	10	7	293	3037232	3917463	120503	277246	898093	879936	281728	875180	964513	280217	1041416	1037444	258187	823781	1069065	
1120	14	1	7	510	894493	3329402	71136	6211	764938	71739	39946	631748	1253	3766	662210	69738	34033	598607	1315	
1120	14	2	7	519	1563547	3768257	121378	8091	868307	90429	78190	637129	1012	10640	648880	156338	48990	641977	103160	
1120	14	3	7	246	1780472	4373065	101732	7054	695992	67582	130283	636907	1435	5011	688779	60401	111551	648316	1445	
1120	14	4	7	263	2398002	5057280	70910	72068	699897	221815	148201	525010	158005	5134	574217	50375	160212	598664	1314	
1120	14	5	7	361	2369827	3114478	77827	191573	902342	1059417	177199	753472	1010332	145625	571858	418166	184171	826373	953402	
1120	14	6	7	308	2576010	3961625	98791	175150	757563	941439	200636	944222	1114669	222341	1102209	1536678	195128	968801	1505956	
1120	14	7	7	314	2656419	4368186	141012	236119	1016352	859536	194179	766801	1174000	268141	849537	998640	465852	2614318	1006134	
1120	14	8	7	411	3407672	6173042	727163	367470	4879204	2068432	541482	6648000	2439973	396195	3218439	890851	273523	895037	1030026	
1120	14	9	7	391	3365169	4292329	153083	434452	1198117	1568200	322791	2314736	1246416	353934	1590323	1195086	322875	1165215	1236194	
1120	14	10	7	393	9109588	14918840	1470631	1617067	7538173	810482	361174	2557465	1863561	1467122	3916091	3513118	692416	893860	2770091	
1200	15	1	7	324	2201293	8545426	676722	10812	1317209	50904	157093	713508	1541	7513	1179335	64991	51123	652721	1809	
1200	15	2	7	288	2636019	13050687	96026	23169	7508456	118313	104427	975694	440527	12367	647751	61184	175830	1149587	1386	
1200	15	3	7	281	2121863	4214995	75440	8932	538653	52076	126572	414509	20256	3908	490348	41095	135692	1110629	1383	
1200	15	4	7	249	2563302	5674186	167511	17582	2245280	83756	229876	1008990	2221	26636	659988	127551	180928	648894	67678	
1200	15	5	7	268	2372774	5065060	227222	239143	1144352	887776	202462	847038	1075215	217509	814939	893227	186340	885472	1006988	
1200	15	6	7	350	2614557	3649219	113313	256470	1030801	1542644	227740	956441	1621292	274367	971968	659594	176300	625263	1538881	
1200	15	7	7	418	2880879	3430339	115333	258224	1023705	1289598	248276	732404	1080218	261134	1044164	1318644	250069	975620	1516823	
1200	15	8	7	286	3365432	4280428	108169	324316	865857	1544653	329507	1079581	1442881	281853	1029207	977686	242884	848071	922591	
1200	15	9	7	319	4113562	6288409	580835	527851	8039623	1858832	399847	957021	1457592	791225	1330435	1129373	327067	846666	1169266	
1200	15	10	7	482	5135341	4314441	117525	447349	1211840	1894990	1071611	1225184	1233745	334752	1091494	883629	311595	2982777	1181463	
1280	16	1	7	365	2195642	6613243	156191	8650	941062	60299	41889	1138118	2571	7018	642342	29095	33662	433160	1028	
1280	16	2	7	291	2000475	3814812	146243	6766	788005	83072	80080	668116	1786	10085	610508	125339	72862	2337571	117082	
1280	16	3	7	505	2086642	4766999	134403	35226	799117	156530	129285	659719	173215	18489	716746	249274	123386	644575	165377	
1280	16	4	7	292	2615279	5944749	142496	9985	809407	65672	206260	573876	2027	7511	667626	72155	189797	1718065	2002	
1280	16	5	7	334	2363053	15554226	6293484	563579	2219108	1445233	290901	1952293	1280228	275429	735403	1417952	236128	849603	1524613	
1280	16	6	7	598	3479063	4322499	162387	269905	2088395	1253217	248594	1894328	2053905	305244	1467241	1422864	331786	1020824	2588610	
1280	16	7	7	264	2623921	1702020	44994	497571	862465	2028345	223402	444887	800932	271392	481738	4832760	245412	332042	534288	
1280	16	8	7	571	2039502	1692864	36977	251297	501628	991521	165795	266700	507565	287339	282030	375295	169798	391449	988011	
1280	16	9	7	305	3560377	1191249	38386	674156	795170	1543594	349877	609540	1619321	313722	464742	1156292	462701	581182	1672825	
1280	16	10	7	356	3723631	1583379	44191	374665	1311340	1327433	311158	550270	1393925	523132	675795	2978294	329370	493531	1076224	
1360	17	1	7	513	1350980	1835072	53635	6955	664340	57963	42092	352655	1134	2996	737405	77108	232604	1663034	1750	
1360	17	2	7	484	1198100	1608842	38461	8986	563287	72768	71935	395565	34632	7768	375515	120763	84087	525575	84176	
1360	17	3	7	294	1421567	1426417	47052	9426	581668	106587	135461	501297	1344	6191	756175	618748	148377	698249	1693	
1360	17	4	7	542	2325910	2578058	94588	15280	932119	79650	591567	517857	32836	6760	376054	44931	201547	376512	1376	
1360	17	5	7	285	1742122	1246149	40440	201796	599819	1803649	204245	719042	1787863	227242	680234	1876516	217885	1298935	1436419	
1360	17	6	7	276	2216656	961060	39080	248125	608506	1901053	246290	540805	2057972	194135	494121	1459783	206501	523829	1614400	
1360	17	7	7	261	2446921	1197564	38535	261065	556139	1639703	239753	489867	1199999	246851	421930	475496	161052	294267	722514	
1360	17	8	7	264	2415433	1231189	38945	325993	545294	462037	266814	456916	1042450	547037	761791	2315849	360420	590929	1326119	
1360	17	9	7	284	2738364	1261947	45132	1500586	663839	1745517	315189	499081	1884950	992929	1955060	994231	318509	450264	1079453	
1360	17	10	7	593	5261355	1270642	40353	324419	594101	1812469	346396	517457	1425744	356253	535484	1335173	224991	309010	878174	
1440	18	1	7	307	961156	1635927	39612	6225	528167	75495	38600	380565	743	2875	378613	75133	30721	391389	924	
1440	18	2	7	388	1190991	929511	28307	6808	266670	41861	43120	211392	17161	1332	204019	26803	35424	206922	421	
1440	18	3	7	140	1243902	1116861	38378	5647	501059	81130	126362	441349	1323	17250	623270	236322	143333	416321	64047	
1440	18	4	7	251	1300968	1174436	38749	8200	503347	67124	176545	391733	1434	4118	408844	79309	190609	426879	1069	
1440	18	5	7	206	1918892	1279218	40686	209357	636664	1964346	211296	558093	3549137	232212	735701	1642338	199703	511549	1108711	
1440	18	6	7	387	2027082	892770	25725	180468	364741	1375470	236743	489676	2684533	277350	709335	2123128	277905	623606	1897258	
1440	18	7	7	302	2445425	1346116	39140	319040	619009	2126674	390005	640031	2346738	297722	577827	1794507	262598	539439	2789803	
1440	18	8	7	339	3449612	1281280	39937	396857	707983	2137284	365063	676565	2326441	385992	603829	1370154	361760	546861	1506730	
1440	18	9	7	324	2524204	1255462	39218	347613	567165	1442186	371070	550479	1557367	364984	846085	2092566	361556	619011	1622533	
1440	18	10	7	261	2864775	1153597	37723	306000	520154	1164756	311477	469648	1253372	321984	497765	1678933	330768	490052	1931840	
1520	19	1	7	562	1202412	1177449	42918	6014	485946	58194	31743	383929	937	2750	396262	60149	39523	416059	780	
1520	19	2	7	350	1261889	1259712	37074	8168	472182	72959	90790	430476	1276	4008	415190	63809	83986	442082	1068	
1520	19	3	7	321	1649330	1610360	44455	10994	587856	79262	140111	502726	1327	19156	548461	219808	151244	1223498	117746	
1520	19	4	7	266	1908434	1358196	45859	18256	497829	92515	195171	418540	32929	8533	385931	87678	186944	422235	30143	
1520	19	5	7	458	2174156	1282844	43006	202946	553014	1227457	188645	480858	1350357	211390	507394	1622753	200888	488910	1732685	
1520	19	6	7	265	1641838	1078812	50076	253824	791701	1570925	181881	339503	1180876	188431	347548	844461	219637	355760	1344741	
1520	19	7	7	509	2053920	1501749	105517	239014	391977	2264031	266613	584597	2537716	241138	472580	1992890	321009	576275	2479552	
1520	19	8	7	293	3018059	1266680	40820	306771	628872	1799456	277896	518837	1611021	309896	550491	1274018	296579	550394	1787360	
1520	19	9	7	361	2984292	1630730	39067	365116	585179	2906666	484039	1578433	2846544	315719	388676	1240854	297808	362910	1899090	
1520	19	10	7	364	3388144	1486413	44543	420826	672053	1820684	525634	574269	795326	283822	378045	708064	244535	336882	928664	
1600	20	1	7	310	1179314	1730598	48206	6404	684159	60901	48480	539344	1510	4312	513350	65904	36677	513119	1266	
1600	20	2	7	288	1487818	1746034	49065	8229	653238	93288	85590	652337	1924	7328	568259	90170	87263	583472	1184	
1600	20	3	7	361	1670516	1498473	42895	12741	642875	59687	165433	539192	1893	5166	522899	68133	130496	546471	1616	
1600	20	4	7	438	2723554	1453430	46220	14731	611756	142899	220845	562645	74937	7598	530956	72299	215124	547658	1343	
1600	20	5	7	300	2763441	1374194	42509	266211	692740	2102574	305426	890490	2203097	253090	635085	1065239	160999	445749	1059855	
1600	20	6	7	295	5645195	1766145	45531	260077	1201823	3933731	277439	647559	3563807	600352	726685	1645870	242525	606725	1662678	
1600	20	7	7	575	4088141	1533668	41424	321951	700577	2885930	316390	552227	2246909	1139203	760707	4866287	416319	737517	1876052	
1600	20	8	7	273	5151121	1376421	40882	413234	621632	1649003	261498	779079	1856126	313450	598186	1325651	302880	593375	1776253	
