size	variability	time
2666	7	2805.422943
2697	7	2870.64332
2728	7	2912.56736
2759	7	2973.588112
2790	7	3052.787473
2821	7	3119.499659
2852	7	3194.123293
2883	7	3253.197437
2914	7	3327.842171
2945	7	3386.503212
2976	7	3425.288535
3007	7	3483.042872
3038	7	3576.542217
3069	7	3642.926005
3100	7	3751.750255
0	7	0.0193
31	7	0.490102
62	7	1.448807
93	7	2.793913
124	7	5.307026
155	7	7.549736
186	7	10.20845
217	7	14.49327
248	7	19.086592
279	7	24.003316
310	7	29.137041
341	7	34.265367
372	7	40.493997
403	7	49.229739
434	7	57.332579
465	7	65.280618
496	7	75.80917
527	7	90.013038
558	7	100.121189
589	7	110.821641
620	7	119.963486
651	7	136.98947
682	7	146.636918
713	7	158.869478
744	7	177.860472
775	7	189.664031
806	7	212.767146
837	7	230.366734
868	7	245.653711
899	7	266.395714
930	7	295.270659
961	7	315.493162
992	7	337.676475
1023	7	362.398401
1054	7	381.149097
1085	7	415.152672
1116	7	451.344857
1147	7	469.340453
1178	7	485.348939
1209	7	515.084394
1240	7	543.661545
1271	7	575.194311
1302	7	600.92355
1333	7	627.427593
1364	7	651.876827
1395	7	687.690219
1426	7	733.259964
1457	7	745.158936
1488	7	787.497066
1519	7	798.476234
1550	7	835.012537
1581	7	885.194913
1612	7	927.88575
1643	7	972.435499
1674	7	1020.031567
1705	7	1068.486739
1736	7	1124.247752
1767	7	1155.538638
1798	7	1213.356066
1829	7	1258.713329
1860	7	1316.673861
1891	7	1357.908105
1922	7	1402.909571
1953	7	1466.649639
1984	7	1529.624805
2015	7	1563.416413
2046	7	1627.976191
2077	7	1708.832859
2108	7	1747.079194
2139	7	1877.615339
2170	7	1833.712723
2201	7	1897.896603
2232	7	1968.29682
2263	7	2016.788215
2294	7	2070.415539
2325	7	2119.428138
2356	7	2179.068796
2387	7	2259.598172
2418	7	2299.641721
2449	7	2362.155797
2480	7	2416.991628
2511	7	2478.251897
2542	7	2557.170665
2573	7	2621.46115
2604	7	2789.628824
2635	7	2720.998354
2666	7	2768.086541
2697	7	2840.805673
2728	7	2943.532975
2759	7	2983.082917
2790	7	3078.728379
2821	7	3122.948147
2852	7	3300.299475
2883	7	3290.651033
2914	7	3345.371059
2945	7	3363.426573
2976	7	3438.500014
3007	7	3515.229564
3038	7	3569.742687
3069	7	3591.577722
3100	7	3717.49065

0	8	0.0181
31	8	0.592292
62	8	1.56758
93	8	3.05306
124	8	5.270032
155	8	23.839994
186	8	10.944159
217	8	15.6089
248	8	20.031344
279	8	24.737483
310	8	31.42
341	8	37.941618
372	8	43.815947
403	8	52.313144
434	8	61.976128
465	8	70.583427
496	8	81.108903
527	8	90.674398
558	8	99.948996
589	8	113.348354
620	8	130.287673
651	8	149.69078
682	8	158.776705
713	8	165.200973
744	8	195.666082
775	8	201.169271
806	8	219.647146
837	8	236.687145
868	8	277.461926
899	8	287.52394
930	8	308.479264
961	8	334.651659
992	8	358.27852
1023	8	377.583034
1054	8	412.762679
1085	8	433.705447
1116	8	463.797683
1147	8	488.036911
1178	8	519.283726
1209	8	553.290996
1240	8	583.515216
1271	8	610.309816
1302	8	647.488318
1333	8	661.477927
1364	8	692.283647
1395	8	724.761106
1426	8	757.243531
1457	8	791.255619
1488	8	821.586551
1519	8	875.633497
1550	8	892.22242
1581	8	938.2126
1612	8	1006.879075
1643	8	1066.122414
1674	8	1085.401399
1705	8	1193.588165
1736	8	1221.150573
1767	8	1257.146088
1798	8	1293.872267
1829	8	1359.488006
1860	8	1403.149386
1891	8	1479.542328
1922	8	1529.745652
1953	8	1592.26471
1984	8	1616.491594
2015	8	1718.391174
2046	8	1748.719334
2077	8	1821.010719
2108	8	1932.363455
2139	8	1924.219662
2170	8	1982.966062
2201	8	2046.694703
2232	8	2129.309263
2263	8	2214.784639
2294	8	2250.334405
2325	8	2312.45114
2356	8	2374.757797
2387	8	2429.933007
2418	8	2480.872118
2449	8	2581.626015
2480	8	2624.753143
2511	8	2702.079598
2542	8	2771.581251
2573	8	2819.428947
2604	8	2889.054386
2635	8	2964.45506
2666	8	3043.125011
2697	8	3125.368647
2728	8	3153.403791
2759	8	3217.094567
2790	8	3343.888071
2821	8	3386.911429
2852	8	3464.373322
2883	8	3516.289265
2914	8	3578.96808
2945	8	3783.890248
2976	8	3765.7989
3007	8	3818.176796
3038	8	3878.773567
3069	8	3957.46527
3100	8	4015.990844
0	8	0.019899
31	8	0.582873
62	8	14.473227
93	8	2.985062
124	8	5.617839
155	8	8.022228
186	8	11.070386
217	8	15.0843
248	8	19.665387
279	8	25.455423
310	8	30.327597
341	8	36.372521
372	8	44.63884
403	8	53.65773
434	8	59.535367
465	8	70.11829
496	8	80.843409
527	8	91.799132
558	8	103.39412
589	8	114.666236
620	8	132.694264
651	8	140.643353
682	8	152.312875
713	8	167.106078
744	8	181.282823
775	8	205.096686
806	8	214.384462
837	8	239.825791
868	8	258.333343
899	8	304.289492
930	8	312.379438
961	8	329.815755
992	8	358.259434
1023	8	386.484698
1054	8	406.283618
1085	8	434.785468
1116	8	464.096727
1147	8	489.236924
1178	8	525.744663
1209	8	548.982859
1240	8	585.847841
1271	8	603.714312
1302	8	633.357974
1333	8	677.366888
1364	8	690.64169
1395	8	727.109567
1426	8	769.177702
1457	8	786.427896
1488	8	830.807168
1519	8	846.605808
1550	8	889.193519
1581	8	941.216144
1612	8	1036.764344
1643	8	1085.976467
1674	8	1107.457804
1705	8	1142.794855
1736	8	1187.073173
1767	8	1279.38602
1798	8	1296.85195
1829	8	1340.765524
1860	8	1406.649258
1891	8	1450.416429
1922	8	1518.194104
1953	8	1558.488297
1984	8	1625.067596
2015	8	1725.695366
2046	8	1750.653823
2077	8	1861.139595
2108	8	1867.367469
2139	8	1947.4811
2170	8	1986.605506
2201	8	2052.97238
2232	8	2142.915875
2263	8	2193.672525
2294	8	2236.206658
2325	8	2328.389577
2356	8	2397.519313
2387	8	2414.014628
2418	8	2492.521849
2449	8	2561.839724
2480	8	2618.692291
2511	8	2706.914647
2542	8	2751.19647
2573	8	2895.101257
2604	8	2921.580847
2635	8	2992.511508
2666	8	3059.070402
2697	8	3114.038299
2728	8	3175.575034
2759	8	3208.530247
2790	8	3303.638659
2821	8	3450.810311
2852	8	3421.584061
2883	8	3606.849453
2914	8	3586.97282
2945	8	3629.784758
2976	8	3709.934534
3007	8	3823.951368
3038	8	3855.799082
3069	8	3941.143607
3100	8	4013.953718
0	8	0.0176
31	8	0.532388
62	8	1.507066
93	8	3.040032
124	8	5.223583
155	8	7.970122
186	8	11.127551
217	8	15.307559
248	8	19.822158
279	8	25.302935
310	8	30.978711
341	8	37.959855
372	8	42.406659
403	8	51.463961
434	8	60.713861
465	8	70.517549
496	8	79.33246
527	8	93.562257
558	8	102.664668
589	8	113.539647
620	8	128.49554
651	8	140.928391
682	8	153.071561
713	8	167.090597
744	8	181.614726
775	8	195.276579
806	8	216.916988
837	8	241.098056
868	8	261.995
899	8	286.368599
930	8	337.5832
961	8	326.657913
992	8	357.990946
1023	8	384.563687
1054	8	449.694872
1085	8	447.836083
1116	8	458.211592
1147	8	489.738065
1178	8	518.641318
1209	8	557.836643
1240	8	572.48909
1271	8	604.989184
1302	8	636.756941
1333	8	663.452519
1364	8	698.324116
1395	8	730.369687
1426	8	764.813386
1457	8	788.570149
1488	8	821.097249
1519	8	845.562385
1550	8	887.271284
1581	8	937.272872
1612	8	982.851266
1643	8	1043.830005
1674	8	1075.498234
1705	8	1140.756282
1736	8	1195.087783
1767	8	1251.694249
1798	8	1289.549666
1829	8	1356.823621
1860	8	1421.732958
1891	8	1481.715907
1922	8	1517.421361
1953	8	1576.948609
1984	8	1633.956609
2015	8	1717.470469
2046	8	1758.746293
2077	8	1828.198962
2108	8	1896.706293
2139	8	1968.293174
2170	8	1999.373501
2201	8	2053.584799
2232	8	2117.410052
2263	8	2219.531087
2294	8	2229.38847
2325	8	2317.354801
2356	8	2439.577855
2387	8	2449.934026
2418	8	2499.975105
2449	8	2569.508007
2480	8	2640.658317
2511	8	2692.15969
2542	8	2734.902469
2573	8	2864.35472
2604	8	2895.044494
2635	8	2941.961974
2666	8	3015.726764
2697	8	3099.272524
2728	8	3188.921833
2759	8	3276.423509
2790	8	3313.343397
2821	8	3411.676844
2852	8	3459.067078
2883	8	3515.727975
2914	8	3589.659222
2945	8	3661.851231
2976	8	3731.239391
3007	8	3801.631936
3038	8	3886.971958
3069	8	3921.040994
3100	8	4021.494923
0	8	0.019
31	8	0.527196
62	8	1.473189
93	8	2.923479
124	8	5.38436
155	8	8.225239
186	8	10.989919
217	8	18.996559
248	8	19.625255
279	8	25.096815
310	8	30.783173
341	8	38.332218
372	8	47.563051
403	8	52.704815
434	8	59.254968
465	8	69.1124
496	8	79.497927
527	8	91.831543
558	8	102.516071
589	8	116.09328
620	8	129.88959
651	8	141.770521
682	8	155.938132
713	8	168.65006
744	8	179.121105
775	8	196.859306
806	8	213.992417
837	8	241.870165
868	8	260.379779
899	8	284.106271
930	8	303.919894
961	8	331.34558
992	8	360.480769
1023	8	385.793291
1054	8	403.189272
1085	8	439.493863
1116	8	459.519746
1147	8	482.063137
1178	8	521.161061
1209	8	548.526758
1240	8	588.996522
1271	8	606.25979
1302	8	630.868047
1333	8	674.48826
1364	8	692.217674
1395	8	728.17035
1426	8	749.480487
1457	8	783.762912
1488	8	817.835355
1519	8	852.62132
1550	8	900.175791
1581	8	947.465897
1612	8	998.40613
1643	8	1038.668203
1674	8	1114.406391
1705	8	1121.288126
1736	8	1220.336593
1767	8	1238.994077
1798	8	1296.191302
1829	8	1403.569926
1860	8	1409.909955
1891	8	1462.770274
1922	8	1516.331919
1953	8	1582.701122
1984	8	1628.298896
2015	8	1678.275603
2046	8	1770.325568
2077	8	1804.276771
2108	8	1859.80926
2139	8	1956.054932
2170	8	2002.401828
2201	8	2075.354055
2232	8	2123.509981
2263	8	2173.453221
2294	8	2282.952779
2325	8	2294.907932
2356	8	2371.256337
2387	8	2476.660722
2418	8	2521.362858
2449	8	2618.374015
2480	8	2624.400803
2511	8	2721.611568
2542	8	2781.678288
2573	8	2883.228392
2604	8	2934.925849
2635	8	2960.81201
2666	8	3055.075352
2697	8	3095.379096
2728	8	3181.698669
2759	8	3257.036052
2790	8	3304.339211
2821	8	3377.107055
2852	8	3563.425678
2883	8	3549.225523
2914	8	3619.468022
2945	8	3638.300396
2976	8	3727.28862
3007	8	3883.138081
3038	8	3872.743315
3069	8	3935.783746
3100	8	4035.990687
0	8	0.0192
31	8	0.565898
62	8	1.532695
93	8	3.070291
124	8	5.278885
155	8	8.102876
186	8	11.403666
217	8	15.067956
248	8	19.296043
279	8	25.409126
310	8	31.08051
341	8	37.565992
372	8	42.823176
403	8	52.892548
434	8	60.040628
465	8	73.026992
496	8	83.349064
527	8	91.949143
558	8	101.014021
589	8	118.967374
620	8	129.58525
651	8	151.935297
682	8	152.8236
713	8	164.030079
744	8	180.695646
775	8	197.155418
806	8	218.174077
837	8	239.582142
868	8	259.331315
899	8	282.255385
930	8	306.398357
961	8	331.461032
992	8	370.702688
1023	8	383.279301
1054	8	411.572192
1085	8	432.169204
1116	8	460.308808
1147	8	490.528221
1178	8	513.998149
1209	8	536.75769
1240	8	573.667921
1271	8	602.451874
1302	8	635.326731
1333	8	670.471499
1364	8	692.326886
1395	8	720.518282
1426	8	749.175685
1457	8	784.6985
1488	8	817.287627
1519	8	867.466675
1550	8	890.151725
1581	8	955.977415
1612	8	984.151397
1643	8	1047.049826
1674	8	1094.358361
1705	8	1147.687618
1736	8	1194.482187
1767	8	1255.374695
1798	8	1296.079388
1829	8	1344.290607
1860	8	1404.370069
1891	8	1461.867643
1922	8	1521.158639
1953	8	1554.189882
1984	8	1692.813232
2015	8	1725.176007
2046	8	1745.950345
2077	8	1802.473803
2108	8	1874.704526
2139	8	1932.18411
2170	8	1996.849431
2201	8	2041.845786
2232	8	2229.613724
2263	8	2172.776881
2294	8	2261.311936
2325	8	2330.576119
2356	8	2374.856193
2387	8	2465.685681
2418	8	2500.333012
2449	8	2565.652585
2480	8	2614.719579
2511	8	2716.510335
2542	8	2758.170488
2573	8	2827.120676
2604	8	2888.128221
2635	8	2957.689409
2666	8	3058.004861
2697	8	3145.325139
2728	8	3196.504415
2759	8	3240.866344
2790	8	3325.472392
2821	8	3374.908735
2852	8	3453.563139
2883	8	3559.405597
2914	8	3605.535402
2945	8	3665.067578
2976	8	3686.529822
3007	8	3780.659489
3038	8	3877.136056
3069	8	3942.687445
3100	8	4059.711737
0	8	0.0195
31	8	0.558702
62	8	1.581607
93	8	3.007214
124	8	5.167725
155	8	8.114838
186	8	11.234553
217	8	15.651073
248	8	19.623592
279	8	25.638621
310	8	30.325043
341	8	36.435172
372	8	43.794407
403	8	53.305652
434	8	60.432686
465	8	74.394252
496	8	80.28048
527	8	90.425128
558	8	108.449314
589	8	128.162808
620	8	130.68142
651	8	140.272767
682	8	153.21223
713	8	180.517361
744	8	185.150184
775	8	196.852141
806	8	220.067054
837	8	243.75757
868	8	273.314815
899	8	279.90535
930	8	307.572187
961	8	333.857417
992	8	354.790223
1023	8	384.641973
1054	8	408.579995
1085	8	435.941436
1116	8	475.024235
1147	8	503.807384
1178	8	518.821067
1209	8	547.389518
1240	8	570.022441
1271	8	603.003216
1302	8	632.046674
1333	8	666.56856
1364	8	692.734005
1395	8	734.414832
1426	8	764.657801
1457	8	788.920242
1488	8	817.908208
1519	8	869.619193
1550	8	881.501874
1581	8	933.848168
1612	8	980.743136
1643	8	1042.821285
1674	8	1089.671458
1705	8	1146.438684
1736	8	1185.783022
1767	8	1248.740087
1798	8	1299.967392
1829	8	1331.072091
1860	8	1418.8375
1891	8	1464.11458
1922	8	1523.760942
1953	8	1568.221422
1984	8	1623.300861
2015	8	1687.924656
2046	8	1750.961243
2077	8	1815.598042
2108	8	1867.311171
2139	8	1937.098702
2170	8	2052.436292
2201	8	2080.906993
2232	8	2133.433032
2263	8	2174.555006
2294	8	2250.344578
2325	8	2304.091324
2356	8	2369.92714
2387	8	2403.670672
2418	8	2508.831117
2449	8	2553.492912
2480	8	2680.906186
2511	8	2728.324998
2542	8	2737.847986
2573	8	2840.70762
2604	8	2953.28511
2635	8	2969.188733
2666	8	3029.911919
2697	8	3105.41469
2728	8	3183.480377
2759	8	3290.112832
2790	8	3362.054381
2821	8	3363.764113
2852	8	3494.113207
2883	8	3509.013015
2914	8	3611.939045
2945	8	3672.511722
2976	8	3782.605794
3007	8	3859.571267
3038	8	3855.442713
3069	8	3958.799882
3100	8	4024.680308
0	8	0.0192
31	8	0.520002
62	8	1.496506
93	8	3.101012
124	8	5.328521
155	8	7.919932
186	8	10.799044
217	8	17.073369
248	8	19.455378
279	8	25.384002
310	8	32.141629
341	8	37.483151
372	8	44.986481
403	8	52.21031
434	8	62.18645
465	8	72.143492
496	8	79.410021
527	8	90.051064
558	8	101.528111
589	8	119.057183
620	8	125.220108
651	8	141.136375
682	8	157.284842
713	8	167.115683
744	8	181.473544
775	8	200.959326
806	8	221.547413
837	8	239.219188
868	8	257.691469
899	8	280.179466
930	8	312.921006
961	8	327.874074
992	8	357.320404
1023	8	380.72531
1054	8	414.124557
1085	8	432.708044
1116	8	470.334615
1147	8	491.827918
1178	8	519.65145
1209	8	544.430269
1240	8	569.737192
1271	8	611.613192
1302	8	633.531004
1333	8	677.368615
1364	8	691.915798
1395	8	716.196127
1426	8	742.620566
1457	8	797.070936
1488	8	816.548448
1519	8	844.2281
1550	8	897.426172
1581	8	957.672482
1612	8	1001.905019
1643	8	1035.743411
1674	8	1086.445686
1705	8	1144.235499
1736	8	1189.997356
1767	8	1255.228412
1798	8	1320.023869
1829	8	1353.205175
1860	8	1397.378937
1891	8	1467.128329
1922	8	1517.85923
1953	8	1559.823189
1984	8	1641.473852
2015	8	1714.471075
2046	8	1750.582312
2077	8	1806.390051
2108	8	1863.295798
2139	8	1934.185219
2170	8	2019.160418
2201	8	2045.145508
2232	8	2111.43101
2263	8	2210.752691
2294	8	2240.971406
2325	8	2301.885684
2356	8	2395.73384
2387	8	2437.900418
2418	8	2518.242305
2449	8	2556.315859
2480	8	2634.380633
2511	8	2682.269342
2542	8	2768.642961
2573	8	2847.954343
2604	8	2900.261174
2635	8	2954.023912
2666	8	3109.350815
2697	8	3088.549936
2728	8	3191.111244
2759	8	3244.147976
2790	8	3304.733747
2821	8	3390.359458
2852	8	3424.147477
2883	8	3490.841379
2914	8	3578.7637
2945	8	3641.295077
2976	8	3847.594065
3007	8	3810.251375
3038	8	3922.65923
3069	8	3935.889638
3100	8	4024.168944
0	8	0.017901
31	8	0.540904
62	8	1.502009
93	8	3.065019
124	8	5.230433
155	8	8.065951
186	8	10.943769
217	8	16.474204
248	8	19.319422
279	8	24.923256
310	8	31.135196
341	8	37.573936
372	8	44.860681
403	8	55.249147
434	8	59.318572
465	8	69.145933
496	8	79.550799
527	8	93.237685
558	8	101.871238
589	8	113.455611
620	8	127.993202
651	8	142.808395
682	8	152.289853
713	8	184.230853
744	8	180.880931
775	8	196.317227
806	8	229.799536
837	8	240.841304
868	8	258.205912
899	8	288.613601
930	8	310.125133
961	8	330.542559
992	8	358.161129
1023	8	383.674785
1054	8	401.423895
1085	8	434.681199
1116	8	474.732144
1147	8	486.448213
1178	8	520.235219
1209	8	544.360265
1240	8	572.650636
1271	8	623.998749
1302	8	626.220658
1333	8	656.462539
1364	8	694.89157
1395	8	716.456797
1426	8	754.650425
1457	8	788.122024
1488	8	809.504548
1519	8	850.584192
1550	8	892.210038
1581	8	992.128138
1612	8	992.018329
1643	8	1039.71791
1674	8	1128.982041
1705	8	1177.897726
1736	8	1217.349753
1767	8	1239.306474
1798	8	1294.791096
1829	8	1356.910957
1860	8	1396.08868
1891	8	1455.912527
1922	8	1499.930677
1953	8	1595.731936
1984	8	1657.067087
2015	8	1692.111681
2046	8	1837.680633
2077	8	1816.719993
2108	8	1881.412362
2139	8	1944.904924
2170	8	1985.008946
2201	8	2065.736207
2232	8	2120.976119
2263	8	2163.053052
2294	8	2347.853625
2325	8	2290.19997
2356	8	2375.189856
2387	8	2447.601466
2418	8	2523.102995
2449	8	2628.219098
2480	8	2674.059552
2511	8	2718.744699
2542	8	2799.108257
2573	8	2823.171784
2604	8	2901.396128
2635	8	2947.074085
2666	8	3056.44741
2697	8	3119.91917
2728	8	3192.420881
2759	8	3236.81393
2790	8	3318.939498
2821	8	3383.013062
2852	8	3457.561087
2883	8	3546.975098
2914	8	3582.128696
2945	8	3666.960382
2976	8	3776.28851
3007	8	3806.426577
3038	8	3887.595544
3069	8	3922.349665
3100	8	4018.52984
0	8	0.0193
31	8	0.547504
62	8	1.60321
93	8	3.06072
124	8	5.469234
155	8	7.87685
186	8	11.00117
217	8	14.811494
248	8	19.408024
279	8	24.512956
310	8	31.046097
341	8	36.954535
372	8	43.439477
403	8	50.878724
434	8	61.277689
465	8	70.66885
496	8	84.106235
527	8	90.054872
558	8	102.128549
589	8	114.990031
620	8	125.305096
651	8	140.31289
682	8	173.3636
713	8	167.476562
744	8	180.068542
775	8	214.842061
806	8	219.409589
837	8	240.353922
868	8	262.895864
899	8	282.398785
930	8	312.031272
961	8	333.748808
992	8	356.317648
1023	8	385.688132
1054	8	411.843094
1085	8	434.096232
1116	8	456.763173
1147	8	490.988584
1178	8	513.505123
1209	8	541.501395
1240	8	576.222009
1271	8	605.547688
1302	8	638.56859
1333	8	664.253546
1364	8	695.877338
1395	8	730.648649
1426	8	759.774925
1457	8	778.846638
1488	8	817.492171
1519	8	850.202468
1550	8	891.181813
1581	8	934.027971
1612	8	984.467174
1643	8	1023.771808
1674	8	1088.624198
1705	8	1164.971658
1736	8	1205.565096
1767	8	1293.585425
1798	8	1300.500255
1829	8	1380.23953
1860	8	1395.26191
1891	8	1454.274557
1922	8	1509.45388
1953	8	1593.76648
1984	8	1630.414388
2015	8	1722.615033
2046	8	1746.851366
2077	8	1823.742717
2108	8	1884.112566
2139	8	1923.52459
2170	8	1975.150887
2201	8	2056.37116
2232	8	2100.046608
2263	8	2215.532786
2294	8	2265.950174
2325	8	2314.971754
2356	8	2383.313048
2387	8	2428.255902
2418	8	2478.538589
2449	8	2570.454224
2480	8	2614.448673
2511	8	2699.012965
2542	8	2781.571043
2573	8	2803.883763
2604	8	2894.780292
2635	8	2972.579643
2666	8	3064.91818
2697	8	3166.789874
2728	8	3176.653923
2759	8	3236.613369
2790	8	3350.042032
2821	8	3408.134168
2852	8	3459.294462
2883	8	3520.206514
2914	8	3603.650501
2945	8	3655.153699
2976	8	3752.364366
3007	8	3797.688629
3038	8	3868.694043
3069	8	4003.764445
3100	8	4036.315175
0	8	0.019
31	8	0.558503
62	8	1.477307
93	8	3.070315
124	8	5.256825
155	8	8.22594
186	8	11.346155
217	8	15.342875
248	8	20.029997
279	8	24.405018
310	8	31.568054
341	8	37.05888
372	8	42.859409
403	8	52.232554
434	8	60.302293
465	8	70.925246
496	8	79.232186
527	8	106.315119
558	8	106.831721
589	8	117.665774
620	8	134.496456
651	8	140.527387
682	8	150.801238
713	8	173.42765
744	8	177.948472
775	8	205.74181
806	8	218.825475
837	8	240.665684
868	8	258.526874
899	8	294.326952
930	8	305.681411
961	8	330.810638
992	8	355.056562
1023	8	378.724783
1054	8	404.041612
1085	8	429.913246
1116	8	464.348122
1147	8	486.494339
1178	8	510.649467
1209	8	541.611028
1240	8	576.10621
1271	8	600.717142
1302	8	637.364136
1333	8	660.339861
1364	8	683.221788
1395	8	729.216033
1426	8	751.640659
1457	8	781.746225
1488	8	838.096628
1519	8	858.025945
1550	8	903.487894
1581	8	931.773057
1612	8	995.329505
1643	8	1046.184187
1674	8	1094.156658
1705	8	1138.740612
1736	8	1201.471564
1767	8	1239.697188
1798	8	1296.33651
1829	8	1348.27791
1860	8	1423.039535
1891	8	1478.301556
1922	8	1528.526852
1953	8	1585.359385
1984	8	1637.957796
2015	8	1688.022495
2046	8	1744.762231
2077	8	1814.064738
2108	8	1861.207524
2139	8	1944.745411
2170	8	1976.108412
2201	8	2067.924548
2232	8	2116.704646
2263	8	2184.38825
2294	8	2232.725447
2325	8	2299.616948
2356	8	2377.802812
2387	8	2431.993542
2418	8	2510.58941
2449	8	2556.278193
2480	8	2645.153618
2511	8	2705.473883
2542	8	2799.733839
2573	8	2827.075917
2604	8	2916.477647
2635	8	3001.55405
2666	8	3047.804934
2697	8	3149.170131
2728	8	3142.436911
2759	8	3257.646686
2790	8	3300.346546
2821	8	3389.291369
2852	8	3577.17366
2883	8	3498.164322
2914	8	3603.638339
2945	8	3665.635307
2976	8	3741.728955
3007	8	3814.298082
3038	8	3871.203218
3069	8	3929.051259
3100	8	4055.560634

0	9	0.018
31	9	0.578393
62	9	2.067474
93	9	20.444836
124	9	23.3245
155	9	8.889786
186	9	12.087545
217	9	17.317578
248	9	21.92302
279	9	27.536148
310	9	34.561861
341	9	40.338587
372	9	48.516988
403	9	56.925686
434	9	66.012477
465	9	76.046659
496	9	97.138806
527	9	97.36222
558	9	112.440945
589	9	135.46579
620	9	139.557466
651	9	149.841782
682	9	168.158299
713	9	181.496292
744	9	196.911469
775	9	219.838991
806	9	235.432883
837	9	261.191901
868	9	288.630135
899	9	309.629035
930	9	334.548445
961	9	361.509859
992	9	388.053009
1023	9	414.325385
1054	9	441.052093
1085	9	470.785322
1116	9	503.917675
1147	9	525.47344
1178	9	573.148598
1209	9	596.399449
1240	9	626.865295
1271	9	654.435523
1302	9	700.920032
1333	9	720.668182
1364	9	748.807444
1395	9	784.53095
1426	9	822.663525
1457	9	859.411756
1488	9	889.331042
1519	9	930.924919
1550	9	970.911261
1581	9	1029.154459
1612	9	1073.021494
1643	9	1128.85957
1674	9	1183.251737
1705	9	1306.195807
1736	9	1281.308577
1767	9	1348.002225
1798	9	1407.669004
1829	9	1442.423905
1860	9	1503.375259
1891	9	1628.345988
1922	9	1634.058151
1953	9	1695.708081
1984	9	1771.196785
2015	9	1826.805284
2046	9	1895.381741
2077	9	1955.002921
2108	9	2087.454731
2139	9	2097.779773
2170	9	2160.88877
2201	9	2221.467268
2232	9	2302.431205
2263	9	2352.784157
2294	9	2407.0053
2325	9	2471.33877
2356	9	2571.394864
2387	9	2633.630033
2418	9	2785.514011
2449	9	2771.031794
2480	9	2836.058238
2511	9	2875.915148
2542	9	2957.083662
2573	9	3071.326927
2604	9	3129.477554
2635	9	3226.846086
2666	9	3288.155353
2697	9	3347.039329
2728	9	3438.209247
2759	9	3503.695144
2790	9	3559.535744
2821	9	3623.352026
2852	9	3709.562811
2883	9	3779.439705
2914	9	3879.321324
2945	9	3937.399725
2976	9	4089.190694
3007	9	4138.845509
3038	9	4225.873747
3069	9	4380.86293
3100	9	4453.593126
0	9	0.019099
31	9	0.601272
62	9	2.36179
93	9	3.362044
124	9	6.042719
155	9	8.715096
186	9	12.30133
217	9	16.675926
248	9	22.363462
279	9	28.115799
310	9	33.857533
341	9	41.244497
372	9	47.112426
403	9	56.899681
434	9	66.22536
465	9	76.797984
496	9	88.624854
527	9	101.10371
558	9	110.970289
589	9	123.148869
620	9	144.775234
651	9	153.831166
682	9	169.765621
713	9	209.771733
744	9	200.464713
775	9	213.654318
806	9	237.968785
837	9	259.108908
868	9	278.851608
899	9	323.330244
930	9	340.69293
961	9	355.332739
992	9	383.732065
1023	9	410.956671
1054	9	438.813334
1085	9	466.895721
1116	9	497.497765
1147	9	523.439464
1178	9	586.9244
1209	9	590.08013
1240	9	619.305703
1271	9	647.433888
1302	9	688.983832
1333	9	717.852641
1364	9	748.877473
1395	9	784.657058
1426	9	825.829086
1457	9	846.082851
1488	9	896.864441
1519	9	925.601765
1550	9	986.318565
1581	9	1033.154725
1612	9	1069.947626
1643	9	1130.364584
1674	9	1182.060242
1705	9	1223.222194
1736	9	1283.514378
1767	9	1355.927229
1798	9	1410.500179
1829	9	1450.547545
1860	9	1516.554028
1891	9	1611.522975
1922	9	1637.720873
1953	9	1682.855859
1984	9	1757.263772
2015	9	1829.837929
2046	9	1979.647783
2077	9	1951.572724
2108	9	2016.65362
2139	9	2093.932811
2170	9	2158.650386
2201	9	2252.88228
2232	9	2290.397523
2263	9	2359.13437
2294	9	2504.857325
2325	9	2487.21677
2356	9	2574.122146
2387	9	2617.36708
2418	9	2738.380182
2449	9	2817.696013
2480	9	2837.597905
2511	9	2903.221478
2542	9	3038.905167
2573	9	3031.162145
2604	9	3119.166215
2635	9	3183.449488
2666	9	3336.357955
2697	9	3357.444229
2728	9	3397.503564
2759	9	3495.949062
2790	9	3564.438694
2821	9	3681.661994
2852	9	3710.979374
2883	9	3834.89822
2914	9	3860.622541
2945	9	3935.78874
2976	9	4024.117508
3007	9	4098.646918
3038	9	4160.407564
3069	9	4300.180489
3100	9	4352.653889
0	9	0.0181
31	9	0.567987
62	9	1.588665
93	9	3.635918
124	9	5.754571
155	9	8.854502
186	9	12.590719
217	9	17.408612
248	9	22.763292
279	9	27.292491
310	9	36.999076
341	9	39.791615
372	9	50.099388
403	9	55.091281
434	9	68.800782
465	9	76.794511
496	9	88.00677
527	9	99.369733
558	9	111.747671
589	9	122.211859
620	9	135.548889
651	9	150.669493
682	9	167.499156
713	9	184.923423
744	9	199.331558
775	9	234.887968
806	9	240.260113
837	9	262.856519
868	9	281.148526
899	9	308.847064
930	9	357.010031
961	9	360.758087
992	9	383.017193
1023	9	405.290333
1054	9	444.663774
1085	9	481.377614
1116	9	544.751045
1147	9	538.563377
1178	9	554.057075
1209	9	589.023785
1240	9	617.317342
1271	9	651.904732
1302	9	681.861743
1333	9	714.392957
1364	9	745.865128
1395	9	790.053888
1426	9	833.808712
1457	9	851.858282
1488	9	887.777384
1519	9	926.866805
1550	9	976.461684
1581	9	1018.869601
1612	9	1068.788813
