bundles_count	numberOfGoals	variability	execIndex	changing_goals_0	dam_updated_0	deployment_change_planned_0	deployment_change_excuted_0	dam_updated_1	deployment_change_planned_1	deployment_change_excuted_1	dam_updated_2	deployment_change_planned_2	deployment_change_excuted_2	dam_updated_3	deployment_change_planned_3	deployment_change_excuted_3	dam_updated_4	deployment_change_planned_4	deployment_change_excuted_4	dam_updated_5	deployment_change_planned_5	deployment_change_excuted_5	dam_updated_6	deployment_change_planned_6	deployment_change_excuted_6	dam_updated_7	deployment_change_planned_7	deployment_change_excuted_7	dam_updated_8	deployment_change_planned_8	deployment_change_excuted_8	dam_updated_9	deployment_change_planned_9	deployment_change_excuted_9	dam_updated_10	deployment_change_planned_10	deployment_change_excuted_10	
1178	19	2	1	72	548271	495041	17826	4774	206881	20792	35532	189804	688	2616	230714	19857	34618	249317	1123	4855	228421	42776	49960	201090	748	6401	219960	73027	28417	202248	64722	5255	353974	189384	48767	320182	163426	
1240	20	2	1	151	761829	514267	19903	4946	266869	24228	33668	195114	722	4240	212342	48742	29803	210310	68388	3836	210228	31193	23025	190646	14249	2887	200366	32520	29633	416382	30085	4666	395877	29012	40091	240233	960	
1302	21	2	1	102	735960	691542	28279	9670	291644	57261	31031	204151	38568	4007	209537	42320	33771	199871	26751	3612	259912	108767	54509	218269	68455	4484	242531	33541	27658	199710	15010	2232	207299	23779	38670	218541	816	
1364	22	2	1	132	726036	514953	21601	7479	235452	43860	39330	211060	28595	3033	335567	54754	58154	459495	1923	6813	282042	50345	55928	312616	1682	9260	397882	55954	44812	403198	34747	5828	339888	48150	54465	367389	1363	
1426	23	2	1	139	775549	582248	23935	7007	265494	41776	38713	230613	17742	5295	342390	101742	68664	246688	30246	2595	236493	24987	41051	226543	706	20849	228149	30612	32145	321884	1105	3656	298086	29024	40335	244101	927	
1488	24	2	1	98	809970	671099	25303	12580	405322	98969	53875	281248	66381	4769	257146	46430	48694	259779	27101	3328	257752	37361	52909	236477	733	2645	244175	31331	38730	220153	705	4871	287184	83829	56237	270206	120861	
1550	25	2	1	118	766624	686460	25364	38512	346618	48968	49436	313020	19953	2193	310287	48436	59737	503380	2012	4621	506329	36078	40555	427449	1425	3460	457478	70754	68582	518657	1990	4767	355435	33504	55285	574762	2521	
1612	26	2	1	136	894977	1028319	43194	8300	560626	112600	82990	536978	87009	7092	403303	50773	57401	341559	21247	3135	354420	30989	47408	357359	1202	3730	431655	116072	65476	567888	64458	6180	642634	69896	79134	552877	2038	
1674	27	2	1	126	1206881	1681804	45228	11472	731344	102287	92312	431497	24967	5644	421606	53309	45578	349354	31069	5798	464783	82967	56125	399259	51303	3611	421114	62114	51998	370756	1158	4646	409685	60658	44718	538278	43769	
1736	28	2	1	157	1068649	721617	26131	5207	354686	50946	40938	317480	21280	2595	323164	31618	45991	313661	772	2065	376785	62109	76680	494500	906	2641	423316	34960	53464	347221	847	2780	346642	40996	105655	412981	1973	
1798	29	2	1	139	1049711	1059554	34538	5607	403864	37453	50311	323998	677	4723	337621	68379	46766	353162	43254	1924	387714	80420	70101	448145	1532	3187	408085	42121	65102	358612	714	2911	359824	58350	55695	351502	24305	
1860	30	2	1	113	1046790	1105293	32483	7465	433008	61509	51336	376925	24861	3049	418519	43006	66354	375489	787	3832	382334	37615	49083	358151	946	3477	358341	40328	55431	359572	769	2836	374193	60618	62066	393644	26528	
1922	31	2	1	96	1004998	820118	30576	5456	562760	83038	60641	381285	47563	2692	383845	43595	43822	362701	801	2500	667699	64172	67812	380529	24715	4548	378882	60073	51125	360533	25395	2103	361247	38095	51976	361492	825	
1984	32	2	1	109	886563	835401	32981	4264	429589	49155	58628	368081	726	2389	377174	67241	49287	451137	28853	3950	454622	45399	65027	384228	1237	5171	383216	61727	55322	382624	26983	5122	382772	80998	55157	457952	49424	
2046	33	2	1	161	986325	848837	33019	4647	440580	46833	68440	382755	842	2050	413679	51029	58147	382565	801	2425	385863	45803	55244	380253	1019	2356	438986	51041	65079	392488	921	3935	390166	68900	57829	380297	26986	
2108	34	2	1	156	935477	888625	53785	15819	504297	204992	71484	400331	173118	3047	394555	46927	52258	427513	1283	4323	409666	71381	63684	387998	27418	2747	392605	63908	48732	382850	27781	3383	487785	78941	69003	412052	27979	
2170	35	2	1	163	1007170	966804	35383	5960	508815	54284	76400	435004	960	3880	415761	83656	65291	410844	28907	3383	549492	53057	66986	421434	1180	3566	417199	78907	71439	408024	29228	6859	406236	216859	75769	686993	229576	
2232	36	2	1	136	1095367	923155	34702	5151	490358	76491	72642	429515	982	2737	412274	54633	68952	429508	925	3086	437821	75725	52960	420935	29138	2448	409257	48831	57332	493279	1469	3519	695089	109265	121996	900681	2712	
2294	37	2	1	179	1640820	1558652	35912	6774	545016	82191	80264	504550	36649	4997	927860	122101	85954	656834	43046	7442	768527	173326	176484	748484	59152	8482	496905	130502	76901	428649	80020	3450	457607	54247	83191	617528	1524	
2356	38	2	1	455	1466178	1088420	44209	10955	656728	73579	67148	558075	32092	4892	911421	102512	197076	852699	2604	10119	779957	267932	95723	612598	62853	6466	479917	121070	98862	748592	36217	5141	637288	56915	100981	579296	2182	
2418	39	2	1	120	1410980	1649543	41420	9342	678106	127035	88247	592454	78090	6045	532822	90148	91729	484896	32854	4395	535249	125400	89662	633132	87378	6833	494797	53820	78242	461468	1588	4000	423893	49786	75095	660039	3315	
2480	40	2	1	161	1445336	1035889	37911	6486	461710	103196	75155	521439	117396	7910	720867	95320	123708	627226	2001	4783	476810	54611	76525	457792	947	2947	542172	80622	62571	509788	31585	3556	415213	53947	67076	473866	1586	
2542	41	2	1	161	1464326	1481190	40375	7568	504584	74333	82455	412468	40536	1841	551980	83893	82634	442034	816	2273	439177	52996	53541	417301	684	1760	443505	57153	64605	417131	620	1889	435848	77554	135646	897617	1952	
2604	42	2	1	146	1082704	1123930	44930	6313	583401	90066	83847	446390	33267	3383	527775	83751	73953	570683	33195	5223	466930	85302	70483	453559	32710	3456	494972	109384	59772	490893	63584	3354	482098	63784	68393	714551	2498	
2666	43	2	1	271	1491982	1281692	39765	6594	767432	124815	107484	511414	36523	3689	548070	65187	86144	503485	973	5507	485179	86267	94966	803084	109759	7895	755308	68354	103658	589291	1321	4988	557252	62397	93326	526925	1194	
2728	44	2	1	119	1226407	1170044	45288	14227	527994	65545	84833	534009	1842	4521	624283	69605	107700	731088	2117	7694	696165	111255	120056	782158	37336	6386	592883	86761	84139	688773	49022	5871	755164	97256	92549	664792	36291	
2790	45	2	1	119	1793210	3125348	97961	5401	703253	66509	73299	614777	716	3274	770814	95500	97741	708116	39859	3722	804464	71389	94370	702773	1334	4213	876949	151348	120074	749451	42292	4684	730032	95957	120658	751231	40817	
2852	46	2	1	161	1915965	3670120	119812	14692	841823	241279	105905	820987	150243	4068	712880	65169	64893	633431	702	2551	761117	71336	103193	722966	1303	5395	910194	204954	180485	1211164	157120	6869	985568	110340	138941	783851	2951	
2914	47	2	1	90	1734944	1896118	61894	10405	910610	114554	155919	833305	53160	8124	620292	169980	145929	643625	153786	7921	821772	69058	95023	560004	1423	3145	806427	120829	146816	662839	1666	4271	913617	140806	175966	903698	2844	
2976	48	2	1	205	1767130	1391872	76439	7751	609965	61640	82287	475056	891	2810	515587	92265	83870	521783	798	2337	504641	76515	67046	544610	1189	4381	655163	157573	158850	818477	38174	5775	555173	129362	92343	506851	68891	
3038	49	2	1	136	1442009	1157613	43536	9953	543558	193783	74994	566985	141415	7816	524270	210065	83564	602279	244937	5715	924086	78293	95741	717532	4716	4402	688297	101887	80633	719074	42498	4251	949335	76244	120181	781955	1273	
3100	50	2	1	100	2121564	3691368	105826	5254	1196254	67871	99619	952450	1341	6688	865576	84504	102889	890169	1324	3078	887955	72817	160597	998131	1787	7777	904455	192864	96619	1066648	303232	7409	1012385	63543	91090	873098	1496	
3162	51	2	1	185	1909269	3680026	128150	6668	992717	102170	76160	853211	40127	3165	889237	113787	106450	958581	1653	6724	1386764	223330	110574	981095	79547	9557	932406	165935	97718	960360	127218	5430	1166195	85241	97925	853377	1086	
3224	52	2	1	152	2550522	3686153	126749	6898	1126803	77333	110426	988900	5398	5078	1999082	191576	195377	1774661	2467	9814	1148887	149116	110966	1000714	89659	6180	1022782	144015	108045	1321694	203945	8782	1320251	131081	172345	939406	1433	
3286	53	2	1	194	2714386	3852092	123307	10002	1064835	191108	92259	889949	158665	3479	921961	79109	159694	1069689	2127	20327	1224910	184476	169077	1087964	1767	5406	1161812	75084	146561	960370	1366	12732	946486	467661	114871	1001763	265413	
3348	54	2	1	112	2211021	3956821	177967	8184	1207374	93913	113044	959684	1474	4266	1241100	75256	115645	934537	983	4005	879993	105554	93784	1289213	89797	5528	1249760	201589	185871	1006174	46510	7721	1113620	163568	108338	921873	80936	
3410	55	2	1	121	2632073	5879899	142530	7896	1736345	183513	176092	1647245	2585	12323	1837979	589969	254512	1604555	256477	7113	1577358	164753	164967	1607265	2715	7338	1682838	270986	277410	1803882	109895	7106	1747693	230162	179703	1638782	55491	
3472	56	2	1	202	3261394	4431319	196515	10344	1867210	166894	191999	1526984	2104	9645	1723549	100481	141310	1579584	3064	7617	1771129	207084	188033	1302132	2984	14975	1222114	279882	137673	1036538	230020	6555	1218767	251779	150658	1385130	243894	
3534	57	2	1	127	3256393	4430083	138612	9740	1483766	527786	177442	1344057	183914	6514	1349914	97236	116904	1009376	1466	3958	1079817	92107	138826	1282233	1858	7519	1352903	528688	121522	966594	187654	8491	1223285	260314	114579	995127	171204	
3596	58	2	1	190	2581584	4450752	137140	9400	1462642	90066	131306	1031281	1503	6650	1072495	152434	180645	1164395	5280	5431	1062145	122350	104294	955150	47375	5164	1030400	82870	120979	1148976	1765	5196	1334183	150922	161451	1150894	2004	
3658	59	2	1	133	2605410	4064668	283555	7466	1371597	84436	101659	1060984	1412	7710	1398124	198277	121693	1072460	100716	3964	1047094	86317	128480	1492204	10273	12994	1339038	104589	161718	1216539	2049	10198	1046217	253639	120975	1191138	191575	
3720	60	2	1	13583	3478739	4886815	123742	6132	1368421	126005	203740	1181121	1920	6926	971239	213952	129799	1074778	133365	3733	1067682	83188	108490	1026550	1504	4241	1047458	93712	113271	1262007	2116	6572	1028050	92413	128658	1046588	1946	
3782	61	2	1	12987	2869084	4775147	151083	6655	1307144	99221	146256	1004216	836	9720	1058426	279424	134982	1161614	246567	4923	1689402	102247	136222	1174296	2266	6115	1133935	134452	131049	1091081	50233	5646	1043584	132546	125102	995424	48136	
3844	62	2	1	141	3288013	5175342	257019	8710	1761801	92982	115392	1441481	2540	23008	1584913	228204	126818	1406752	149713	13331	1846902	214119	148629	1223990	113477	8680	1568916	235542	142210	1425895	231331	13015	1419960	454016	252445	1723463	129626	
3906	63	2	1	102	3112040	5478638	129728	23382	1391857	310140	176667	1473031	99599	7529	1505166	251482	160379	2516427	138139	9476	1800662	137422	182216	1643356	18375	12090	1701289	194788	128451	1261915	55177	6468	1139523	157112	129998	1721064	108474	
3968	64	2	1	198	3299003	4666767	225160	8726	1473232	162487	196050	1464938	53139	4993	1193807	81773	110885	1035966	1089	4098	1009370	81724	115544	1050136	1084	4230	1090021	101901	126435	1443804	1405	6897	1132337	98951	122445	1106818	4779	
4030	65	2	1	154	2777769	4609270	125977	5650	1315216	95629	139675	1033587	4279	7217	1153749	133962	121916	1201467	129696	13108	1221979	82350	111442	1102667	1431	5543	1124013	100574	135573	1222655	1275	4485	1132557	91161	116379	1525349	1664	
4092	66	2	1	106	3056931	5096826	148820	8065	1819334	142026	161415	1521420	1663	5839	1471145	98828	124559	1498225	1464	6797	1257219	139462	152493	1493383	1578	6951	1181326	147144	151210	1260776	56190	17828	1060517	141919	115082	1192242	53010	
4154	67	2	1	112	3481051	5455628	151936	9109	1609061	140951	123918	1133311	55300	4694	1117488	153923	117397	1112295	55824	4983	1069092	148288	103774	1663266	58177	9285	1090840	95230	128152	1270906	1611	5495	1226844	102325	129359	1184106	8004	
4216	68	2	1	101	3314158	5018681	167953	21109	1372263	663230	151535	1256931	337086	5713	1403789	109721	148977	1281426	5292	5670	1198176	95738	152172	1482965	2449	7129	1734598	103309	145801	1097818	1059	6850	1440599	242290	159732	1152841	58952	
4278	69	2	1	112	3580006	5277315	166865	8620	1887068	242086	154127	1176408	56480	5373	1073017	241317	121332	1256356	170377	10060	1238242	184617	129721	1512625	108213	9871	1134923	143706	131504	1096583	51259	3593	1274380	144265	146109	1240696	63644	
4340	70	2	1	95	3377818	5323187	191319	8681	1784976	217421	136000	1372290	112670	5353	1090657	82672	140483	1105622	824	7226	1449270	167466	138449	1157456	55544	3837	1734137	156779	190838	1356595	4909	4681	1242930	112454	161931	1523114	1626	
4402	71	2	1	103	3323220	4578015	161030	8212	1337377	185944	186112	1547840	66336	7104	1114333	140313	131656	1097458	54285	5103	1059806	237523	120943	1185784	159052	7537	1170711	258699	184538	1195938	58681	5174	1207346	98202	120886	1066812	740	
4464	72	2	1	96	2691647	5405428	160587	10031	1233216	182590	131440	1075897	102681	2521	1517058	97426	132830	1279472	1244	6101	1240825	144848	137645	1084548	53340	3063	1075209	90123	114330	1147438	1305	5492	1719382	114134	208455	1230360	4845	
4526	73	2	1	85	3274779	5776835	183512	6306	1510728	119297	160491	16098389	1920	5841	852848	106436	159040	1199548	1885	5842	1679599	154670	195810	1179010	1532	7423	1055497	151681	174259	869402	72674	5459	876273	163668	225400	1186491	1225	
4588	74	2	1	74	2032211	1911029	65552	4971	1017652	99992	161902	863428	792	5557	880679	169940	137844	1194800	72241	5643	1358748	168048	231813	1452868	1986	7769	1348733	258483	194162	1264379	81404	8612	1145449	147933	137640	1021301	62586	
4650	75	2	1	59	2145128	2225860	74186	7832	1034226	156480	154559	870970	56541	2661	1348660	134762	159945	1110110	1480	13671	912163	429844	151857	916038	369953	6760	1226412	212973	170798	1175472	150724	7610	1298622	272282	214615	986069	64309	
4712	76	2	1	85	1971717	2358543	71309	8496	1054827	264776	157179	856427	187736	5711	923726	220621	154621	1285430	164626	12491	922473	323218	150486	1113216	248052	7986	1085823	201894	172669	878635	119515	8948	854318	412483	194639	963515	249135	
4774	77	2	1	83	2179639	1981096	67920	5162	1009481	97418	152688	1393899	2284	8335	1272856	110808	166960	989638	1179	4706	1178686	119191	152776	1421489	1516	7182	878770	140476	138629	1047115	63241	4747	1061362	129641	169397	914707	777	
4836	78	2	1	82	2132774	2403913	70964	9345	1043069	251832	251489	1374071	137992	7568	1241266	267723	161316	1251494	247071	11664	981806	242633	139371	967006	226731	10336	1338587	259565	152324	908536	169134	5899	828278	304435	125347	940674	177010	
4898	79	2	1	121	2007565	2293916	77601	12012	1054175	354068	154614	1027008	394901	5116	941149	110029	142569	828815	763	4267	855885	206800	137348	820092	113521	3847	968408	147919	147412	837618	58772	4258	836931	156595	127397	1369062	64845	
4960	80	2	1	91	2072498	2295340	78746	5419	1173595	116595	144273	899976	937	5290	1147626	205312	144648	842032	112543	3428	839157	129551	131094	1005609	1322	4870	1008039	104539	146007	1083270	1561	6767	970255	174524	215780	1109893	78720	
5022	81	2	1	80	2174204	2724150	77779	7135	1238910	122933	173524	1020443	1141	4777	1596169	164129	147927	1056311	71167	4755	984386	122711	141725	1134826	1277	6920	895303	284307	166721	929133	179189	8361	1549658	399658	171114	1253491	336845	
5084	82	2	1	78	2278072	2552479	104158	9125	1950066	262026	197417	1150757	156337	12051	1175687	133224	213329	1220749	1482	4776	1380377	157802	229187	1327061	1486	5306	966544	118597	155673	1040243	1125	3607	1052987	106013	156084	1168872	1422	
5146	83	2	1	83	2764616	3116486	74288	7117	1218970	271350	201938	1108083	67597	6258	1177853	277352	148771	1219161	179580	10444	944590	423384	144575	1130681	367418	5126	1093645	129910	175305	1168719	1289	4615	1254313	115983	161218	924512	953	
5208	84	2	1	76	2040301	2010677	70593	5757	1200734	171396	153897	921399	60070	3294	922516	191985	159241	901481	70984	2715	856874	98719	135702	862635	613	3098	1078367	166818	176816	1148834	74212	5800	1019002	192395	170136	954289	881	
5270	85	2	1	81	2378236	2124184	78323	6836	1273135	126752	176648	1058407	1008	3683	995140	151274	225656	1111168	1129	11936	1016389	434808	165315	1706855	755959	16000	1559877	382497	198910	1278554	240350	5183	1198032	131356	220510	1104186	1451	
5332	86	2	1	126	2540647	2864062	79763	5727	1184923	114403	161443	1228012	1460	5162	1794750	254519	262977	1654949	1683	8815	1263025	404856	246840	1215651	194166	5761	976528	120219	202679	1625843	1633	5870	1131362	149544	198675	1072675	1057	
5394	87	2	1	82	2367017	2175463	75900	5549	1703389	117112	197767	1052994	1238	4209	1100899	127031	181291	1040234	887	4260	996852	138613	186626	959859	695	5674	1153648	482142	157075	988264	199380	4786	1103426	227182	188729	1081673	133305	
5456	88	2	1	64	2165035	3071939	81814	7641	1164367	130869	194461	1373857	1903	12871	1290750	270890	191831	1165293	255169	6411	1471680	151029	193262	1298192	2293	6666	1356673	121513	178907	1101525	1302	5876	993319	384205	246271	1645203	146414	
5518	89	2	1	121	2428907	2569642	97993	16396	1639130	471945	192976	1036116	470938	12453	1188065	448694	204620	1163857	424661	4842	1050886	106190	154002	1586231	1730	6920	1113545	206976	171844	987505	68142	4031	959919	112360	212426	1008018	1003	
5580	90	2	1	159	2401924	2825846	82588	7276	1156834	188535	163925	999329	80854	5715	2235787	396337	242709	1917339	1788	7896	1135441	183885	207928	1536929	74348	5845	1719844	142517	334521	1340971	1794	7777	1270293	119954	191606	1053914	1112	
